time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,gender,characteristic,characteristic_type,number_of_pupils,elg_number,elg_percent,gld_number,gld_percent,point_score,average_point_score
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,FSM eligibility,All_other,3061,2242,73,2294,75,104939,34.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,Total,1604,1260,79,1287,80,56474,35.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,FSM,94,65,69,65,69,3128,33.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,All_other,1510,1195,79,1222,81,53346,35.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,Total,1645,1095,67,1123,68,54488,33.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,FSM,94,48,51,51,54,2895,30.8
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,All_other,1551,1047,68,1072,69,51593,33.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,Total,3314,2337,71,2368,71,113248,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,FSM,403,210,52,213,53,12815,31.8
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,All_other,2911,2127,73,2155,74,100433,34.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,Total,1660,1284,77,1296,78,58361,35.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,FSM,189,112,59,112,59,6133,32.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,All_other,1471,1172,80,1184,80,52228,35.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,Total,1654,1053,64,1072,65,54887,33.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,FSM,214,98,46,101,47,6682,31.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,All_other,1440,955,66,971,67,48205,33.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,Total,4082,2949,72,3005,74,141761,34.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,FSM,449,269,60,273,61,14447,32.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,All_other,3633,2680,74,2732,75,127314,35
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,Total,2019,1621,80,1633,81,72701,36
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,FSM,215,158,73,159,74,7353,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,All_other,1804,1463,81,1474,82,65348,36.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,Total,2063,1328,64,1372,67,69060,33.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,FSM,234,111,47,114,49,7094,30.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,All_other,1829,1217,67,1258,69,61966,33.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,Total,3582,2503,70,2568,72,124084,34.6
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,FSM,452,277,61,282,62,14946,33.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,All_other,3130,2226,71,2286,73,109138,34.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,Total,1754,1353,77,1366,78,62998,35.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,FSM,230,160,70,162,70,8016,34.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,All_other,1524,1193,78,1204,79,54982,36.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,Total,1828,1150,63,1202,66,61086,33.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,FSM,222,117,53,120,54,6930,31.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,All_other,1606,1033,64,1082,67,54156,33.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,Total,1987,1520,76,1527,77,73713,37.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,FSM,149,86,58,87,58,5037,33.8
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,All_other,1838,1434,78,1440,78,68676,37.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,Total,968,784,81,785,81,36744,38
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,FSM,70,40,57,41,59,2396,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,All_other,898,744,83,744,83,34348,38.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,Total,1019,736,72,742,73,36969,36.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,FSM,79,46,58,46,58,2641,33.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,All_other,940,690,73,696,74,34328,36.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,Total,2478,1800,73,1822,74,87793,35.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,FSM,334,210,63,214,64,11155,33.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,All_other,2144,1590,74,1608,75,76638,35.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,Total,1231,973,79,981,80,44969,36.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,FSM,181,128,71,129,71,6191,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,All_other,1050,845,80,852,81,38778,36.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,Total,1247,827,66,841,67,42824,34.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,FSM,153,82,54,85,56,4964,32.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,All_other,1094,745,68,756,69,37860,34.6
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,Total,4348,3203,74,3261,75,157259,36.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,FSM,283,190,67,194,69,9818,34.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,All_other,4065,3013,74,3067,75,147441,36.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,Total,2104,1704,81,1719,82,79076,37.6
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,FSM,143,107,75,108,76,5155,36
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,All_other,1961,1597,81,1611,82,73921,37.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,Total,2244,1499,67,1542,69,78183,34.8
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,FSM,140,83,59,86,61,4663,33.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,All_other,2104,1416,67,1456,69,73520,34.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,Total,2595,2083,80,2089,81,99608,38.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,FSM,163,93,57,94,58,5458,33.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,All_other,2432,1990,82,1995,82,94150,38.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,Total,1298,1113,86,1116,86,50721,39.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,FSM,65,43,66,44,68,2205,33.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,All_other,1233,1070,87,1072,87,48516,39.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,Total,1297,970,75,973,75,48887,37.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,FSM,98,50,51,50,51,3253,33.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,All_other,1199,920,77,923,77,45634,38.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,Total,2506,1770,71,1822,73,88992,35.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,FSM,243,134,55,138,57,7797,32.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,All_other,2263,1636,72,1684,74,81195,35.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,Total,1229,958,78,978,80,45312,36.9
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,FSM,116,72,62,74,64,3804,32.8
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,All_other,1113,886,80,904,81,41508,37.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,Total,1277,812,64,844,66,43680,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,FSM,127,62,49,64,50,3993,31.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,All_other,1150,750,65,780,68,39687,34.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,Total,3689,2742,74,2782,75,130291,35.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,FSM,393,248,63,255,65,12751,32.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,All_other,3296,2494,76,2527,77,117540,35.7
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,Total,1844,1493,81,1512,82,67567,36.6
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,FSM,207,145,70,147,71,7073,34.2
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,All_other,1637,1348,82,1365,83,60494,37
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,Total,1845,1249,68,1270,69,62724,34
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,FSM,186,103,55,108,58,5678,30.5
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,All_other,1659,1146,69,1162,70,57046,34.4
201718,Academic year,National,E92000001,England, , , , , ,Total,SEN,Total,652349,457772,70,466668,72,22550657,34.6
201718,Academic year,National,E92000001,England, , , , , ,Total,SEN,No_SEN,579279,437950,76,446003,77,20608887,35.6
201718,Academic year,National,E92000001,England, , , , , ,Total,SEN,SEN_support,50957,13547,27,14240,28,1353756,26.6
201718,Academic year,National,E92000001,England, , , , , ,Total,SEN,SEN_statement,9705,429,4,464,5,189806,19.6
201718,Academic year,National,E92000001,England, , , , , ,Girls,SEN,Total,318270,246648,77,249651,78,11382095,35.8
