time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,Total,Mathematics,1974,1600,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,FSM,Mathematics,171,102,60
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,All other pupils,Mathematics,1803,1498,83
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Total,Mathematics,3376,2537,75
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,FSM,Mathematics,558,378,68
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,All other pupils,Mathematics,2818,2159,77
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,Total,Mathematics,8345,6486,78
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,FSM,Mathematics,1191,712,60
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,All other pupils,Mathematics,7154,5774,81
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Total,Mathematics,4721,3393,72
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,FSM,Mathematics,620,390,63
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,All other pupils,Mathematics,4101,3003,73
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,Total,Mathematics,7818,6192,79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,FSM,Mathematics,548,331,60
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,All other pupils,Mathematics,7270,5861,81
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,Total,Mathematics,7874,5999,76
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,FSM,Mathematics,1190,723,61
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,All other pupils,Mathematics,6684,5276,79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,Total,Mathematics,9531,7436,78
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,FSM,Mathematics,751,491,65
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,All other pupils,Mathematics,8780,6945,79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Total,Mathematics,3813,2811,74
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,FSM,Mathematics,808,542,67
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,All other pupils,Mathematics,3005,2269,76
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,Total,Mathematics,9443,7225,77
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,FSM,Mathematics,1096,627,57
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,All other pupils,Mathematics,8347,6598,79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Total,Mathematics,404,334,83
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,FSM,Mathematics,15,10,67
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,All other pupils,Mathematics,389,324,83
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Total,Mathematics,16148,11808,73
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,FSM,Mathematics,3821,2501,65
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,All other pupils,Mathematics,12327,9307,76
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Total,Mathematics,4449,3316,75
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,FSM,Mathematics,658,415,63
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,All other pupils,Mathematics,3791,2901,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Total,Mathematics,4014,2956,74
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,FSM,Mathematics,582,351,60
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,All other pupils,Mathematics,3432,2605,76
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,Total,Mathematics,1991,1605,81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,FSM,Mathematics,174,116,67
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,All other pupils,Mathematics,1817,1489,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Total,Mathematics,4996,3555,71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,FSM,Mathematics,994,597,60
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,All other pupils,Mathematics,4002,2958,74
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Total,Mathematics,2983,2358,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,FSM,Mathematics,269,158,59
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,All other pupils,Mathematics,2714,2200,81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Total,Mathematics,2810,2256,80
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,FSM,Mathematics,370,250,68
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,All other pupils,Mathematics,2440,2006,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,Total,Mathematics,9531,7688,81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,FSM,Mathematics,837,541,65
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,All other pupils,Mathematics,8694,7147,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Total,Mathematics,3332,2355,71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,FSM,Mathematics,743,436,59
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,All other pupils,Mathematics,2589,1919,74
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Total,Mathematics,2345,1817,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,FSM,Mathematics,332,229,69
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,All other pupils,Mathematics,2013,1588,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Total,Mathematics,3847,2826,73
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,FSM,Mathematics,842,529,63
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,All other pupils,Mathematics,3005,2297,76
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,Total,Mathematics,6524,5173,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,FSM,Mathematics,573,359,63
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,All other pupils,Mathematics,5951,4814,81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Total,Mathematics,3364,2511,75
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,FSM,Mathematics,796,541,68
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,All other pupils,Mathematics,2568,1970,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,Total,Mathematics,6465,5072,78
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,FSM,Mathematics,739,444,60
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,All other pupils,Mathematics,5726,4628,81
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,Total,Mathematics,2277,1749,77
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,FSM,Mathematics,274,177,65
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,All other pupils,Mathematics,2003,1572,78
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,Total,Mathematics,7345,5800,79
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,FSM,Mathematics,770,450,58
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,All other pupils,Mathematics,6575,5350,81
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Total,Mathematics,3658,2968,81
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,FSM,Mathematics,258,156,60
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,All other pupils,Mathematics,3400,2812,83
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,Total,Mathematics,17040,13656,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,FSM,Mathematics,1858,1191,64
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,All other pupils,Mathematics,15182,12465,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,Total,Mathematics,14395,11517,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,FSM,Mathematics,1228,745,61
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,All other pupils,Mathematics,13167,10772,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,Total,Mathematics,3238,2422,75
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,FSM,Mathematics,428,293,68
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,All other pupils,Mathematics,2810,2129,76
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,Total,Mathematics,9364,7479,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,FSM,Mathematics,1223,815,67
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,All other pupils,Mathematics,8141,6664,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Total,Mathematics,3139,2305,73
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,FSM,Mathematics,442,296,67
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,All other pupils,Mathematics,2697,2009,74
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Total,Mathematics,2176,1749,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,FSM,Mathematics,342,241,70
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,All other pupils,Mathematics,1834,1508,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,Total,Mathematics,8025,6345,79
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,FSM,Mathematics,846,562,66
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,All other pupils,Mathematics,7179,5783,81
